# MARCA DE AGUA · quien ha MIRADO cada ficha declarada, y con que hechos delante.
#
# Este fichero se escribe A MANO. El generador no lo toca: emite ARQUITECTURA/revision.json
# con la marca FRESCA de cada ruta, y el brazo 6 de K88 compara las dos.
#
# QUE SIGNIFICA UNA FILA:  la prosa de esa ficha se escribio cuando sus hechos daban ESE sha.
# NO significa "alguien la leyo y la dio por buena". La linea base se sembro desde git el
# 2026-09-06 y es mecanica: para cada ficha, el sha de los hechos en el commit que la toco por
# ultima vez. Nadie ha leido 68 fichas y nadie lo afirma aqui.
#
# CUANDO EL BRAZO 6 DIGA QUE UNA FICHA ESTA SIN REVISAR: leela, corrigela si hace falta, y
# copia aqui su sha nuevo de revision.json. Eso -y solo eso- es "revisada".
#
# LOS HECHOS QUE ENTRAN EN EL SHA, y por que solo esos, estan en la funcion `hechos_de` de
# harness/bin/arquitectura. Resumen: consumo como PREDICADOS (no cuentas), claves temporales,
# NOMBRES de campo (no sus numeros de linea) y tablas leidas.
#
# FORMATO, separado por tabuladores:  ruta <TAB> sha <TAB> commit <TAB> fecha

/api/signals/ledger	ed323098969ecbc2	00136b9de20e	2026-09-05
/api/signals/outcomes	aabe2e49356188ef	00136b9de20e	2026-09-05
/api/signals/replay	c57e0054833fbc1b	00136b9de20e	2026-09-05
/api/signals/visibility	109b8a103cb77963	00136b9de20e	2026-09-05
/api/snapshot	af7dd4fc41351b1a	00136b9de20e	2026-09-05
/api/stream	4d875de5fc57ba8d	85b9f432c2bc	2026-09-05
/api/structure	d4ed5c7fbbad9478	0c86d73a383a	2026-09-05
/api/structure-detail	fbc399903f254aef	85b9f432c2bc	2026-09-05
/api/swing-score	58a63266906dea98	85b9f432c2bc	2026-09-05
/api/symbols	c45d1fd632bee02a	91a32613a2b0	2026-09-05
/api/trend-matrix	75c37317a89e1011	0c86d73a383a	2026-09-05
/api/verdicts	7d46a0aea04a88e3	00136b9de20e	2026-09-05
/api/volatility	212f8ae0ba6d91f8	00136b9de20e	2026-09-05
/api/volume-profile	86654795311d6300	85b9f432c2bc	2026-09-05
/api/whale/delta	94d05601fc95410e	e7eac9ed8ed8	2026-09-05
/api/wyckoff	a5634651c031dd30	85b9f432c2bc	2026-09-05
/api/zone/analysis	da2b5543806878c9	85b9f432c2bc	2026-09-05
/metrics	85fd30d67170fd17	85b9f432c2bc	2026-09-05
